system:index,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,FIRE_YEAR,FireID,JanTMinF1,JanTMinF2,JanTMinF3,JanTMinF4,JanTMinF5,JulTMaxF1,JulTMaxF2,JulTMaxF3,JulTMaxF4,JulTMaxF5,NLCD1992,NLCD2001,NLCD2004,NLCD2006,NLCD2008,NLCD2011,NLCD2013,NLCD2016,TCC2000,TCC2005,TCC2010,WID,WSpptF1,WSpptF2,WSpptF3,WSpptF4,WSpptF5,aspect,b1,burnSev,clusterID,distance,eastness,elevation,facts1987,facts1988,facts1989,facts1990,facts1991,facts1992,facts1993,facts1994,facts1995,facts1996,facts1997,facts1998,facts1999,facts2000,facts2001,facts2002,facts2003,facts2004,facts2005,facts2006,facts2007,facts2008,facts2009,facts2010,facts2011,facts2012,facts2013,facts2014,facts2015,facts2016,facts2017,facts2018,northness,slope,.geo
0_20,751.08203125,770.999267578125,790.9164428710938,435.0797119140625,487.12255859375,539.1654052734375,591.208251953125,600.9881591796875,610.7681274414062,620.548095703125,630.3280639648438,640.1079711914062,649.887939453125,659.6679077148438,669.4478759765625,679.227783203125,689.0077514648438,698.7877197265625,708.5676879882812,718.3475952148438,728.1275634765625,737.9075317382812,747.6875,757.4674072265625,767.2473754882812,777.02734375,786.8073120117188,796.5872192382812,806.3671875,816.1471557617188,825.9271240234375,835.70703125,845.4869995117188,1987,0000000000000000335f,-0.87,-2.54,-1.65,0.26,-0.77,30.74,26.85,29.48,29.94,27.97,43,41,41,41,41,41,41,41,69,70,67,0,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,78.45291,559,0,0,0.0,0.9797605228607426,1040,0.0,4432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20017321959653941,15.80368,
0_21,754.9495239257812,755.0963134765625,755.2431640625,388.7987060546875,407.6217041015625,426.4447021484375,445.2677307128906,464.0907287597656,482.9137268066406,501.73675537109375,520.5597534179688,532.6153564453125,544.6709594726562,556.7266235351562,568.7822265625,580.8378295898438,592.8934936523438,604.9490966796875,617.0046997070312,629.060302734375,641.115966796875,653.1715698242188,665.2271728515625,677.2827758789062,689.3384399414062,701.39404296875,713.4496459960938,725.5053100585938,737.5609130859375,749.6165161132812,761.672119140625,773.727783203125,785.7833862304688,1987,0000000000000000335f,-0.87,-2.54,-1.65,0.26,-0.77,30.74,26.85,29.48,29.94,27.97,42,42,42,42,42,42,42,42,62,64,67,0,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,111.388756,554,0,0,0.0,0.9311274043964974,989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36469405915347947,10.067893,
0_22,744.2503662109375,742.8678588867188,741.4854125976562,516.74853515625,472.1382141113281,501.8416748046875,531.5451049804688,561.24853515625,599.2307739257812,605.447509765625,611.664306640625,617.8810424804688,624.0978393554688,630.3145751953125,636.5313720703125,642.7481079101562,648.9649047851562,655.181640625,661.3984375,667.6151733398438,673.8319702148438,680.0487060546875,686.2655029296875,692.4822387695312,698.6990356445312,704.915771484375,711.132568359375,717.3493041992188,723.5661010742188,729.7828369140625,735.9996337890625,742.2163696289062,748.4331665039062,1987,0000000000000000335f,-0.87,-2.54,-1.65,0.26,-0.77,30.74,26.85,29.48,29.94,27.97,42,42,42,42,42,42,42,42,62,68,65,0,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,117.20616,570,0,0,0.0,0.8893672125483518,974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4571935708690301,10.530285,
0_23,705.03369140625,723.240234375,741.44677734375,385.9196472167969,417.55987548828125,449.20013427734375,480.8403625488281,512.4805908203125,544.120849609375,575.7611083984375,625.1673583984375,630.7939453125,636.4205322265625,642.047119140625,647.6737060546875,653.30029296875,658.9268798828125,664.5535278320312,670.1801147460938,675.8067016601562,681.4332885742188,687.0598754882812,692.6864624023438,698.3130493164062,703.9396362304688,709.5662841796875,715.19287109375,720.8194580078125,726.446044921875,732.0726318359375,737.69921875,743.3258056640625,748.952392578125,1987,0000000000000000335f,-0.87,-2.54,-1.65,0.26,-0.77,30.74,26.85,29.48,29.94,27.97,42,42,42,42,42,42,42,42,60,67,68,0,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,115.2757,556,0,0,0.0,0.904263691666786,958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4269744441218419,14.863058,
0_24,654.963134765625,670.8699951171875,686.77685546875,344.370849609375,384.05706787109375,423.7432861328125,463.42950439453125,468.5385437011719,473.6475830078125,504.79888916015625,535.9501953125,567.1015014648438,598.2528076171875,629.4041137695312,636.2587280273438,643.1133422851562,649.9679565429688,656.8225708007812,663.6771850585938,670.5317993164062,677.3864135742188,684.2410278320312,691.0956420898438,697.9502563476562,704.8048706054688,711.6594848632812,718.5140991210938,725.3687133789062,732.2233276367188,739.0779418945312,745.9324951171875,752.787109375,759.6417236328125,1987,0000000000000000335f,-0.87,-2.54,-1.65,0.26,-0.77,30.74,26.85,29.48,29.94,27.97,41,42,42,42,42,42,42,42,68,59,69,0,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,96.315056,552,0,0,0.0,0.9939320858035372,929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1099954944996839,14.442291,
0_25,669.2350463867188,690.8231201171875,712.4112548828125,387.9194641113281,400.28607177734375,412.6527099609375,425.0193176269531,496.5675048828125,517.9532470703125,539.3389282226562,560.7246704101562,569.8651123046875,579.0054931640625,588.1459350585938,597.2863159179688,606.4267578125,615.567138671875,624.7075805664062,633.8480224609375,642.9884033203125,652.1288452148438,661.2692260742188,670.40966796875,679.550048828125,688.6904907226562,697.8308715820312,706.9713134765625,716.1116943359375,725.2521362304688,734.3925170898438,743.532958984375,752.67333984375,761.8137817382812,1987,0000000000000000335f,-0.31,-1.66,-0.57,0.07,-0.79,35.82,32.06,34.54,35.14,32.73,42,41,41,41,41,41,41,41,64,66,67,0,1133.2999954223633,1133.2999954223633,1133.2999954223633,1133.2999954223633,1133.2999954223633,19.887083,551,0,0,0.0,0.34016755995919373,910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9403648393849104,12.37916,
0_26,748.2157592773438,750.3687744140625,752.5217895507812,607.4116821289062,600.3150024414062,593.2183227539062,598.135009765625,603.0516967773438,607.9683227539062,612.885009765625,617.8016967773438,622.7183837890625,627.6350708007812,632.5517578125,637.4683837890625,642.3850708007812,647.3017578125,652.2184448242188,657.1351318359375,662.0518188476562,666.9684448242188,671.8851318359375,676.8018188476562,681.718505859375,686.6351928710938,691.5518798828125,696.468505859375,701.3851928710938,706.3018798828125,711.2185668945312,716.13525390625,721.0519409179688,725.9685668945312,1987,0000000000000000335f,-0.31,-1.66,-0.57,0.07,-0.79,35.82,32.06,34.54,35.14,32.73,42,42,42,42,42,42,42,42,67,65,67,0,1133.2999954223633,1133.2999954223633,1133.2999954223633,1133.2999954223633,1133.2999954223633,350.03473,551,0,0,0.0,-0.17305121889987263,915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9849128264152459,20.294603,
0_27,738.5424194335938,740.979736328125,743.4170532226562,577.15673828125,598.1388549804688,619.1209716796875,640.1030883789062,661.0851440429688,664.1267700195312,667.1683349609375,670.2098999023438,673.2515258789062,676.2930908203125,679.3346557617188,682.3762817382812,685.4178466796875,688.4594116210938,691.5010375976562,694.5426025390625,697.5841674804688,700.6257934570312,703.6673583984375,706.7089233398438,709.7505493164062,712.7921142578125,715.8336791992188,718.875244140625,721.9168701171875,724.9584350585938,728.0,731.0416259765625,734.0831909179688,737.124755859375,1987,0000000000000000335f,-0.31,-1.66,-0.57,0.07,-0.79,35.82,32.06,34.54,35.14,32.73,42,42,42,42,42,42,42,42,66,69,70,0,1133.2999954223633,1133.2999954223633,1133.2999954223633,1133.2999954223633,1133.2999954223633,0.74750704,551,0,0,0.0,0.01304608885200585,922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999148961615011,22.233566,
0_28,696.9969482421875,700.2562866210938,703.515625,706.7749633789062,710.0343627929688,713.293701171875,716.5530395507812,719.8123779296875,723.0717163085938,726.3310546875,729.5903930664062,732.8497314453125,736.1090698242188,739.368408203125,742.6277465820312,745.8870849609375,749.1464233398438,752.40576171875,755.6651611328125,758.9244995117188,762.183837890625,765.4431762695312,768.7025146484375,771.9618530273438,775.22119140625,778.4805297851562,781.7398681640625,784.9992065429688,788.258544921875,791.5178833007812,794.7772216796875,798.0365600585938,801.2959594726562,1987,0000000000000000335f,-0.31,-1.66,-0.57,0.07,-0.79,35.82,32.06,34.54,35.14,32.73,42,42,42,42,42,42,42,42,71,70,67,0,1133.2999954223633,1133.2999954223633,1133.2999954223633,1133.2999954223633,1133.2999954223633,39.61891,551,0,0,0.0,0.6376782800111529,894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7703028048774181,22.283274,
0_29,759.1678466796875,763.8335571289062,768.4992065429688,773.1649169921875,777.8306274414062,782.4962768554688,787.1619873046875,791.8276977539062,796.4933471679688,801.1590576171875,805.82470703125,810.4904174804688,809.00732421875,807.5242309570312,806.0411376953125,804.5580444335938,803.0748901367188,801.591796875,800.1087036132812,798.6256103515625,797.1425170898438,795.659423828125,794.17626953125,792.6931762695312,791.2100830078125,789.7269897460938,788.243896484375,786.7608032226562,785.2777099609375,783.7945556640625,782.3114624023438,780.828369140625,779.3452758789062,1987,0000000000000000335f,-0.87,-2.54,-1.65,0.26,-0.77,30.74,26.85,29.48,29.94,27.97,42,42,42,42,42,42,42,42,72,73,74,0,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,26.584585,552,0,0,0.0,0.44751850910409585,1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8942746692203952,19.67227,
0_30,765.521240234375,763.321044921875,761.120849609375,758.9207153320312,762.9063110351562,766.8919067382812,770.8775024414062,774.8631591796875,778.8487548828125,782.8343505859375,786.8200073242188,790.8056030273438,794.7911987304688,798.7767944335938,802.762451171875,802.1600952148438,801.5577392578125,800.9553833007812,800.35302734375,799.7506713867188,799.1483154296875,798.5459594726562,797.943603515625,797.3412475585938,796.7388916015625,796.1365356445312,795.5341796875,794.9318237304688,794.3294677734375,793.7271118164062,793.124755859375,792.5223999023438,791.9200439453125,1987,0000000000000000335f,-0.87,-2.54,-1.65,0.26,-0.77,30.74,26.85,29.48,29.94,27.97,42,42,42,42,42,42,42,42,67,71,74,0,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,58.92626,551,0,0,0.0,0.8565037511340369,1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5161407989040625,22.947882,
0_31,736.643798828125,690.3228149414062,644.0017700195312,597.6807861328125,606.03857421875,614.3963012695312,622.7540893554688,631.11181640625,639.4696044921875,647.8273315429688,656.1851196289062,664.5428466796875,672.900634765625,681.2583618164062,689.6160888671875,697.973876953125,706.3316040039062,714.6893920898438,723.047119140625,731.4049072265625,739.7626342773438,748.1204223632812,756.4781494140625,764.8359375,773.1936645507812,781.5514526367188,789.9091796875,798.2669677734375,806.6246948242188,814.982421875,823.3402099609375,831.6979370117188,840.0557250976562,1987,0000000000000000335f,-0.87,-2.54,-1.65,0.26,-0.77,30.74,26.85,29.48,29.94,27.97,42,42,42,42,42,42,42,42,71,70,77,0,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,52.342323,551,0,0,0.0,0.7916750404614218,1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6109424116153717,21.675144,
0_32,705.9176025390625,733.6986694335938,761.479736328125,545.0751342773438,533.0687866210938,521.0623779296875,509.0560302734375,553.0159301757812,596.9757690429688,640.9356689453125,684.8955688476562,688.943115234375,692.99072265625,697.038330078125,701.0859375,705.1334838867188,709.1810913085938,713.2286987304688,717.2763061523438,721.3238525390625,725.3714599609375,729.4190673828125,733.4666748046875,737.5142211914062,741.5618286132812,745.6094360351562,749.6570434570312,753.70458984375,757.752197265625,761.7998046875,765.847412109375,769.8949584960938,773.9425659179688,1987,0000000000000000335f,-0.87,-2.54,-1.65,0.26,-0.77,30.74,26.85,29.48,29.94,27.97,42,42,42,42,42,42,42,42,63,70,70,0,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,28.258884,551,0,0,0.0,0.47345625466202823,988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8808173334587625,19.248404,
0_33,761.4085693359375,773.6246948242188,785.8408203125,623.0261840820312,460.2115783691406,550.5791625976562,561.1969604492188,571.8148193359375,582.4326171875,593.0504760742188,603.6683349609375,614.2861328125,624.9039916992188,635.5217895507812,646.1396484375,656.7574462890625,667.3753051757812,677.9931030273438,688.6109619140625,699.228759765625,709.8466186523438,720.4644775390625,731.082275390625,741.7001342773438,752.3179321289062,762.935791015625,773.5535888671875,784.1714477539062,794.7892456054688,805.4071044921875,816.02490234375,826.6427612304688,837.2606201171875,1987,0000000000000000335f,-0.87,-2.54,-1.65,0.26,-0.77,30.74,26.85,29.48,29.94,27.97,42,42,42,42,42,42,42,42,62,68,74,0,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,23.090662,552,0,0,0.0,0.39218719998898544,976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9198854277380415,16.655033,
0_34,697.9058837890625,731.1964111328125,764.4869995117188,496.06298828125,525.0101928710938,582.5801391601562,598.5087890625,614.4374389648438,630.3660888671875,646.2947387695312,662.223388671875,678.1520385742188,684.1671752929688,690.1823120117188,696.1974487304688,702.2125854492188,708.2276611328125,714.2427978515625,720.2579345703125,726.2730712890625,732.2882080078125,738.3033447265625,744.3184814453125,750.3335571289062,756.3486938476562,762.3638305664062,768.3789672851562,774.3941040039062,780.4092407226562,786.4243774414062,792.439453125,798.45458984375,804.4697265625,1987,0000000000000000335f,-0.87,-2.54,-1.65,0.26,-0.77,30.74,26.85,29.48,29.94,27.97,42,42,42,42,42,42,42,42,58,57,70,0,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,347.61273,568,0,0,0.0,-0.21451829145587742,966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9767199714507998,11.248396,
0_35,581.6248168945312,615.8585205078125,650.0922241210938,178.61915588378906,190.90098571777344,258.56268310546875,326.224365234375,393.88604736328125,461.5477294921875,529.2094116210938,542.6272583007812,556.0450439453125,569.462890625,582.8807373046875,596.2985229492188,609.7163696289062,623.1341552734375,636.552001953125,649.9698486328125,663.3876342773438,676.8054809570312,690.2232666015625,703.64111328125,717.0588989257812,730.4767456054688,743.8945922851562,757.3123779296875,770.730224609375,784.1480102539062,797.5658569335938,810.9837036132812,824.4014892578125,837.8193359375,1987,0000000000000000335f,-0.87,-2.54,-1.65,0.26,-0.77,30.74,26.85,29.48,29.94,27.97,42,42,42,42,42,42,42,42,59,68,71,0,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,299.0954,559,0,0,0.0,-0.8738112831310432,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48626519664981166,15.357208,
0_36,84.84727478027344,205.54263305664062,326.2380065917969,446.933349609375,567.6287231445312,561.0717163085938,587.8947143554688,614.7176513671875,641.5406494140625,668.3636474609375,695.1866455078125,722.0095825195312,748.8325805664062,775.6555786132812,778.7213134765625,781.7870483398438,784.852783203125,787.9185180664062,790.9841918945312,794.0499267578125,797.1156616210938,800.181396484375,803.2471313476562,806.3128662109375,809.3786010742188,812.4443359375,815.510009765625,818.5757446289062,821.6414794921875,824.7072143554688,827.77294921875,830.8386840820312,833.9044189453125,1987,0000000000000000335f,-0.87,-2.54,-1.65,0.26,-0.77,30.74,26.85,29.48,29.94,27.97,42,42,42,42,42,42,42,42,72,72,75,0,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,281.5724,559,0,0,0.0,-0.9796720404452867,1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2006058153936937,18.929485,
0_37,477.309326171875,489.22869873046875,501.1480712890625,513.0674438476562,524.9868774414062,536.90625,548.8256225585938,560.7449951171875,572.6644287109375,584.5838012695312,596.503173828125,608.4225463867188,620.3419189453125,632.2613525390625,644.1807250976562,656.10009765625,668.0194702148438,679.9389038085938,691.8582763671875,703.7776489257812,715.697021484375,727.6163940429688,739.5358276367188,751.4552001953125,763.3745727539062,775.2939453125,787.21337890625,799.1327514648438,811.0521240234375,822.9714965820312,834.890869140625,846.810302734375,858.7296752929688,1987,0000000000000000335f,-0.87,-2.54,-1.65,0.26,-0.77,30.74,26.85,29.48,29.94,27.97,42,42,42,42,42,42,42,42,62,65,67,0,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,278.30267,559,0,0,0.0,-0.9895190525361769,1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14440237071428824,7.9767528,
0_38,197.01048278808594,272.1986389160156,347.38677978515625,183.68356323242188,253.2379913330078,322.79241943359375,392.34686279296875,461.9012756347656,531.4556884765625,547.184326171875,562.9129028320312,578.6414794921875,594.3701171875,610.0986938476562,625.8272705078125,641.555908203125,657.2844848632812,673.0130615234375,688.74169921875,704.4702758789062,720.1988525390625,735.927490234375,751.6560668945312,767.3846435546875,783.11328125,798.8418579101562,814.5704345703125,830.299072265625,846.0276489257812,861.7562255859375,877.48486328125,893.2134399414062,908.9420166015625,1987,0000000000000000335f,-0.87,-2.54,-1.65,0.26,-0.77,30.74,26.85,29.48,29.94,27.97,43,42,42,42,42,42,42,42,33,51,67,0,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,131.0646,559,0,0,0.0,0.7539693399767385,1037,0.0,4432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6569096089836418,10.812034,
0_39,726.8403930664062,686.39892578125,645.9574584960938,396.67962646484375,427.2497863769531,457.8199768066406,488.39013671875,518.9603271484375,549.530517578125,580.1006469726562,610.6708374023438,583.9198608398438,557.1688232421875,611.1282958984375,615.4351806640625,619.7420654296875,624.0489501953125,628.3558349609375,632.6627807617188,636.9696655273438,641.2765502929688,645.5834350585938,649.8903198242188,654.1972045898438,658.5040893554688,662.81103515625,667.117919921875,671.4248046875,675.731689453125,680.03857421875,684.345458984375,688.6524047851562,692.9592895507812,1987,0000000000000000335f,-0.87,-2.54,-1.65,0.26,-0.77,30.74,26.85,29.48,29.94,27.97,51,21,21,21,21,21,42,21,37,43,61,0,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,158.42929,552,0,0,0.0,0.36764918389171014,1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9299645571653575,16.941795,
0_40,661.2350463867188,666.2761840820312,671.3173828125,362.0146789550781,388.15985107421875,414.3050231933594,440.4502258300781,466.59539794921875,492.7405700683594,518.8857421875,545.0308837890625,551.7137451171875,558.3966064453125,565.0794067382812,571.7622680664062,578.445068359375,585.1279296875,591.8107299804688,598.4935913085938,605.1764526367188,611.8592529296875,618.5421142578125,625.2249145507812,631.9077758789062,638.590576171875,645.2734375,651.956298828125,658.6390991210938,665.3219604492188,672.0047607421875,678.6876220703125,685.3704223632812,692.0532836914062,1987,0000000000000000335f,-0.87,-2.54,-1.65,0.26,-0.77,30.74,26.85,29.48,29.94,27.97,42,42,42,42,42,42,42,42,49,58,57,0,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,148.02693,557,0,0,0.0,0.5295205824521904,999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8482970899157282,15.212485,
0_41,715.1825561523438,721.2310791015625,727.2796020507812,558.4509887695312,565.7503051757812,573.0496215820312,580.3489379882812,587.6482543945312,594.9475708007812,602.2468872070312,609.5462036132812,557.3885498046875,505.2309265136719,511.72015380859375,518.2094116210938,524.6986694335938,531.1879272460938,537.6771850585938,544.1664428710938,550.6557006835938,557.1449584960938,563.6341552734375,570.1234130859375,576.6126708984375,583.1019287109375,589.5911865234375,596.0804443359375,602.5697021484375,609.0589599609375,615.5482177734375,622.0374755859375,628.5267333984375,635.0159301757812,1987,0000000000000000335f,-0.87,-2.54,-1.65,0.26,-0.77,30.74,26.85,29.48,29.94,27.97,42,21,21,21,21,21,21,21,54,59,55,0,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,115.60708,555,0,0,0.0,0.9017791379025396,985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4321971615406012,18.628517,
0_42,727.9158325195312,718.2922973632812,708.668701171875,543.190673828125,559.5039672851562,575.8172607421875,592.130615234375,608.4439086914062,624.7572631835938,641.070556640625,657.3838500976562,673.6972045898438,665.9223022460938,658.1473999023438,650.37255859375,642.59765625,634.8228149414062,627.0479125976562,619.2730102539062,611.4981689453125,603.7232666015625,612.0186157226562,620.3139038085938,628.6091918945312,636.9044799804688,645.1998291015625,653.4951171875,661.7904052734375,670.0857543945312,678.3810424804688,686.6763305664062,694.9716796875,703.2669677734375,1987,0000000000000000335f,-0.87,-2.54,-1.65,0.26,-0.77,30.74,26.85,29.48,29.94,27.97,42,42,42,42,42,42,42,42,49,56,53,0,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,1597.3199758529663,94.25478,551,0,0,0.0,0.9972439942985082,942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07419175045486462,28.611187,
0_43,483.6770324707031,496.91607666015625,510.1551208496094,307.71942138671875,320.6224670410156,333.5254821777344,346.42852783203125,359.33154296875,372.2345886230469,385.1376037597656,398.0406494140625,410.94366455078125,423.8467102050781,436.7497253417969,436.6601257324219,436.57049560546875,436.48089599609375,436.39129638671875,436.3016662597656,436.2120666503906,436.1224670410156,436.0328369140625,435.9432373046875,435.8536376953125,435.7640075683594,435.6744079589844,435.58477783203125,435.49517822265625,435.40557861328125,435.3159484863281,435.2263488769531,435.1367492675781,435.047119140625,1987,0000000000000000335f,-0.31,-1.66,-0.57,0.07,-0.79,35.82,32.06,34.54,35.14,32.73,42,42,42,42,42,42,42,42,55,50,63,0,1133.2999954223633,1133.2999954223633,1133.2999954223633,1133.2999954223633,1133.2999954223633,78.75919,562,0,0,0.0,0.9808165710839875,883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19493294715632173,24.547846,
